,Date,Score,reviews
514,2017年11月30日,5,還要再住一個全民 錢民槍戰的那一種
580,2017年11月30日,5,好玩
513,2017年11月30日,1,原來給一星，現在也是
508,2017年11月30日,5,有國中打CS的感覺，棒
579,2017年11月30日,1,Good
574,2017年11月30日,5,好玩
470,2017年11月30日,5,棒！不用課金也可以有神槍^_^下面那個一世邪風，記得我嗎？槍焰
379,2017年11月30日,4,不錯，但有bug，我同學跟我說他被打都不會死
438,2017年11月30日,5,3抽免費鑽石轉蛋爽中奪魂鋸，八抽中巴卡祖，而且認識許多好朋友，我推薦這款遊戲，適合新手遊玩，讚！
370,2017年11月30日,5,更新後鑽石轉彈變0，能把鑽石轉彈變回48嗎？拜託
596,2017年11月3日,4,為什麼會一直閃退...
691,2017年11月3日,5,沒花錢 也能 抽到 奪魂鋸 爽
462,2017年11月4日,1,為什麼我都首儲了卻沒拿到ak
594,2017年11月4日,5,不錯
551,2017年11月4日,5,為什麼沒辦法用電腦玩?  要怎麼用電腦玩?
771,2017年11月4日,5,啃，太好玩rrr
552,2017年11月5日,2,真TM
476,2017年11月5日,3,地圖太少 多增加些 例如叢林戰，或是在大馬路上那些！
526,2017年11月5日,5,台幣夠就能贏
517,2017年11月5日,3,地圖太少 多增加些 例如叢林戰，或是在大馬路上那些！
511,2017年11月6日,5,遊戲品質不錯 內容佳地圖多
443,2017年11月7日,1,虽然不错玩 但 系统 耗电率 异常 …  能否修正下？
548,2017年11月8日,2,散彈槍太ㄎㄅ
472,2017年11月9日,1,科技轉蛋就繼續搞 看會讓多少人氣到退
591,2017年11月9日,5,😃😃😃😃
461,2017年11月9日,3,什麼時候才要出狙擊跟殲滅模式
576,2017年12月10日,5,Indeed
268,2017年12月10日,3,PVE有BUG請修改！一
271,2017年12月10日,1,HTC U11+完全無法移動與開火
245,2017年12月11日,5,比那什麼他x的全x槍戰好玩很多，只是轉蛋抽到的機率可以高一點嗎？，而且我希望可以送好有槍……
386,2017年12月11日,5,超級無敵好玩
287,2017年12月12日,1,最近一直閃退
323,2017年12月12日,1,最近一直閃退
253,2017年12月13日,1,就是一個嗑金虐人，不嗑當肉排的遊戲而已，跟全@槍戰沒兩樣
243,2017年12月13日,4,改版後登入就一直顯示要更新然後就從新登入一直重複 一定要刪除從新下載才能玩 之後又跟前面一樣
249,2017年12月14日,1,越改越爛了，本來一般狙擊也能一槍斃命整個弱化的很扯，這遊戲已經變成一堆外掛的主場了
270,2017年12月14日,1,紫槍性能完壓傳說槍...充值買傳說槍都笨蛋。L86還好，水槍那個根本不是緩速而是定身...傳說槍對比之下太弱，買來都是浪費金錢。不調整一下，應該很快會退遊了。
285,2017年12月14日,1,連動都不能動，這搞屁，連教學都不能動
321,2017年12月14日,5,好玩
281,2017年12月15日,1,",我因為這死遊戲被朋友騙"
265,2017年12月15日,1,一定要密碼，進不去，我玩全民槍戰算
273,2017年12月15日,5,我牌位原本是精銳2，打完其中一場後我就變成了新兵5了，請幫忙改善，謝謝！
377,2017年12月17日,1,只要拿一把水槍，玩生化站在原地都贏，未免也太作弊了吧，還有什麼定身的咧，超神器一大堆，想也知道這未來就是CSO
290,2017年12月17日,5,很棒  不用花很多就有很棒的武器了*^O^*
286,2017年12月18日,1,水槍也能算是槍？我也是笑了
325,2017年12月18日,4,不錯 容易賺錢賺鑽石
397,2017年12月19日,3,覺得槍太難抽，太難！
240,2017年12月19日,3,水槍太op了    比傳說武器還誇張   特地花錢的傳說武器現在不如一把水槍    l86就算了……現在排位都在打水戰    真的很無言
365,2017年12月1日,2,更新後，網路滿格一直掉線，害我打挑戰和團競一直重跑，請改善
504,2017年12月1日,4,為什麼我現在更新卻一直更新失敗呢
434,2017年12月1日,5,Youinyou
557,2017年12月1日,5,很好玩
362,2017年12月1日,3,我覺得可以試試看做個送槍任務，全部玩成的話就送把槍
483,2017年12月1日,3,玩家太少，休閒場都會匹配到AI
577,2017年12月1日,5,嗯嗯
543,2017年12月1日,5,因為很好玩
403,2017年12月1日,5,好玩好玩好玩
369,2017年12月1日,5,有些玩家會在遊戲中嘴砲希望有特殊的懲罰可以讓他們不要嘴，還有儲值完按任務為什麼會一直閃退請改進
578,2017年12月1日,3,，，，，很好
394,2017年12月20日,5,聖誕快樂
395,2017年12月20日,5,這遊戲是很好玩啦😭😭但我今天解除安裝更新之後就一直說安裝中😬😬氣死我了😞
353,2017年12月20日,4,不錯玩
283,2017年12月21日,5,我覺得很好玩但是手雷可以用在生化嗎？
497,2017年12月23日,5,比全民XX好玩多了
396,2017年12月23日,1,拜託開掛一大堆抓一抓踢踢掉好嗎~花錢玩還的人好像白痴一樣掛網的開掛的要怎麼麼就怎樣你們公司從雷霆突擊到現在還是一樣爛，處理乾淨的遊戲空間好嗎？
269,2017年12月23日,3,我一儲值，首儲禮就消失了，簡直就是詐騙。
351,2017年12月25日,2,小米max2無法移動和開火：(
263,2017年12月25日,1,一場被秒十來次，有頭盔，防彈衣也一樣
274,2017年12月25日,1,對這遊戲越來越失望   改名叫水槍菁英吧
257,2017年12月25日,1,水槍跟law太變態神槍什麼的跟本沒有用
374,2017年12月26日,2,當我沒評過五星，不要問為甚麼
284,2017年12月26日,4,還不錯玩，比全民好
301,2017年12月27日,1,那麼多槍不改 改什麼LS86
266,2017年12月27日,3,玩家水準要平均阿不然給他們玩就飽了啊
255,2017年12月27日,1,這遊戲是不是安卓8.0的不能玩啊 我U11+玩不了欸 反應了也都沒人理
341,2017年12月29日,1,幹~帳號不見垃圾遊戲得重練
295,2017年12月29日,4,槍太貴了！官方別乞丐啦！一定要課金才買到好槍！為什麼？？？要回我！！！
686,2017年12月29日,1,我覺的以前的和現有的很怪而且都還我都無法玩了
363,2017年12月2日,3,我的加克林機槍明明是買遊久的怎麼變成7天的
455,2017年12月2日,5,以後會出華瑟PPQ M2和 KRISS SUPER-V 嗎？
550,2017年12月2日,5,學習訴求是認定
510,2017年12月2日,5,希望能把梅杜莎改成用鑽石買的
466,2017年12月2日,1,為何我沒辦法更新！一直說有問題更新失敗
380,2017年12月2日,5,"我覺得如果可以有1v1單挑地圖很棒,然後單挑地圖也可以邀朋友單挑希望之後可以有"
540,2017年12月2日,4,可不可以有遊客登入啊？
282,2017年12月30日,5,終於是可以玩了 我超期待這個遊戲 的～
250,2017年12月30日,3,為什麼我用小米max2搖杆跟瞄準沒反應
316,2017年12月30日,3,怎麼突然登不進去
324,2017年12月30日,5,希望加入機器人大亂鬥
289,2017年12月31日,1,牌位不是水槍就是火槍 普通玩家怎麼活&gt;&lt;
367,2017年12月3日,3,越更新越爛連登都登不進去
368,2017年12月3日,1,為什麼我進不去一直閃退到底是？？？
375,2017年12月3日,5,武裝菁英裡的搶都做的超精製的！！
512,2017年12月3日,5,免費轉也可以中神裝
371,2017年12月4日,1,武器強的都要錢，弱的有夠弱，只要被掃到一槍就死，太誇張了
381,2017年12月5日,5,剛進去的小劇情整個抄CF 呵呵
376,2017年12月5日,4,不錯，但課金人士裝備過強，亦覺得有外掛爆頭
385,2017年12月5日,5,有人開外掛
432,2017年12月6日,5,不錯的遊戲。
264,2017年12月6日,1,抽鎗都一定要花大錢不然都抽不到  真是坑人的遊戲
262,2017年12月6日,5,"很好玩但是能中史詩槍更好,因為花了很多錢也不中只有歐洲人中還有為什麼歐洲人的機率會比較大"
431,2017年12月6日,5,Gd
382,2017年12月6日,5,不錯的遊戲。
258,2017年12月7日,4,好玩 希望掉下的槍能有史詩級更好
248,2017年12月7日,3,我不能用garena帳號登入 一按用garena登入  就會重啟程式
433,2017年12月7日,5,好玩
555,2017年12月7日,5,跟傳說一樣好玩
322,2017年12月7日,3,沒想法
364,2017年12月8日,1,為什麼在遊戲裡都不能加好友，操有夠爛
372,2017年12月8日,4,可以開放組隊等待遊戲時依然可以聊天的系統嘛。
373,2017年12月8日,5,很好玩
383,2017年12月9日,5,花三萬了 還是想再儲
288,2017年12月9日,3,槍都很貴希望便宜點
259,2017年12月9日,3,槍都很貴希望便宜點
535,2017年12月9日,4,到底是AWM還是AWP?
760,2017年8月14日,1,爛斃了
562,2017年8月14日,3,常常讀取失敗或斷線，並不是是使用者的網路有問題，而是可能玩家變多了，導致伺服器無法負荷，希望好好改善這個問題，還有就是每個月更新的史詩武器轉蛋希望可以便宜一點...人品不好的抽到最後幾個，換算下來抽一次要1000多塊台幣有一點嚇人，玩家多，薄利多銷，才能長久經營，靠一些基本土豪是沒辦法撐太久的
607,2017年8月14日,5,遊戲做的很棒 但一直顯示資訊載入失敗的狀況真的要改善
644,2017年8月15日,5,好玩，很棒的遊戲，只是槍很難抽到
776,2017年8月15日,5,超好玩的，我超喜歡。
682,2017年8月15日,5,好玩，很棒的遊戲，只是槍很難抽到
643,2017年8月15日,3,常常讀取不到很煩 史詩好抽一點比較好!
761,2017年8月15日,5,挖苦異常
764,2017年8月16日,5,年輕時的記憶
648,2017年8月16日,5,我儲直儲到V11 好爽喔
714,2017年8月16日,1,帳號根本登不進
